77.9998
77.6192
77.6192
77.3529
77.3529
77.0871
77.0871
77.3529
77.3529
77.3529
77.3529
77.6775
78.5305
79.3302
79.9135
80.4031
80.9421
80.8989
81.4009
82.1847
82.4238
82.9448
84.3176
85.4032
86.5318
86.8041
87.3709
87.6507
88.2285
89.1095
90.0
90.9046
91.206
91.8087
92.0989
92.6978
93.9141
94.8389
95.7406
96.0725
96.6745
97.3135
97.6552
98.0
98.6065
98.9566
99.3099
99.3602
100.026
100.3889
100.8735
101.2473
101.5601
102.2512
102.704
103.0188
103.4075
103.7223
104.0362
103.9583
103.9583
103.9583
103.9583
103.9583
104.2698
104.2698
104.5804
104.5002
104.5002
104.5804
104.5804
104.2698
103.9583
103.8812
103.5704
102.9465
102.3885
102.0721
102.0048
101.4373
100.7995
100.1591
99.8379
99.8379
99.516
99.1936
98.9213
98.5959
98.3659
98.6955
97.9893
97.9435
97.9435
97.5729
97.5729
97.5729
97.2473
97.2473
96.8817
96.8817
96.8817
96.8428
96.8428
96.8043
96.8043
96.8428
96.8428
96.8043
96.8043
97.125
97.3626
97.679
97.5946
97.2817
97.3219
97.3219
97.2817
97.3219
97.3219
97.2817
97.2817
96.6544
97.0068
96.6913
96.4108
96.3402
96.059
96.3753
96.618
96.9301
97.2025
97.4716
97.3917
97.3524
97.0119
96.3402
95.4403
94.8136
94.8136
94.514
94.514
94.514
93.9141
93.8937
93.2961
92.6978
92.3859
92.0989
91.1935
90.2953
89.1141
88.2285
87.6386
86.4785
85.3093
84.4911
83.6914
83.2243
82.4606
81.9867
80.8552
80.3574
79.8657
79.3302
78.7966
78.5305
77.9432
77.4123
77.1477
77.1477
77.2672
77.2672
77.5874
77.5295
77.5295
77.5874
77.3261
77.3261
77.2672
77.2672
77.2672
